celebrity,season,week,A_raw,A_norm,A_zscore,A_core,P_raw,P_avg,P_peak,P_stability,RI,FDI,PS,Category
Mario Lopez,3,6,9.333333333333334,1.0,1.2064986936355797,0.5809796224115029,0.2041102432403957,0.19982790768042263,0.3357515576027218,0.603300147316457,2.543089748993664,0.2934418315966443,0.4285189365190708,Star
Emmitt Smith,3,6,8.333333333333334,0.7000000000000001,0.3838859479749573,0.1293960291628063,0.1962970530080615,0.2487631048574584,0.748805942588974,0.2631995787669775,5.232862354472032,1.0844263772364906,0.17714285944066716,Popular
Jerry Springer,3,6,6.0,0.0,-1.5355437918998291,-1.1884998518380547,0.2015697942282236,0.13596852189901,0.2015697942282236,0.6467403550852282,0.20180199228816645,0.10552467018529328,-0.6587125023432288,Average
Monique Coleman,3,7,9.0,0.7272727272727272,0.0,0.2415758219037019,0.242514763271724,0.14288287156592056,0.242514763271724,0.6097954373221464,0.886124307571873,0.41830499234282026,0.20209864176858935,Average
Joey Lawrence,3,7,9.5,1.0,0.6469966392206306,0.30349665996799463,0.2320106880549248,0.1894374526407151,0.3365646449707869,0.5563693524864515,3.1449711128339546,0.4694895185891781,0.2578729770370828,Popular
Mario Lopez,3,7,9.333333333333334,0.9090909090909094,0.4313310928137545,0.5809796224115029,0.2382918166200199,0.19982790768042263,0.3357515576027218,0.603300147316457,2.543089748993664,0.2934418315966443,0.4285189365190708,Star
Emmitt Smith,3,7,9.5,1.0,0.6469966392206306,0.1293960291628063,0.2366282391543782,0.2487631048574584,0.748805942588974,0.2631995787669775,5.232862354472032,1.0844263772364906,0.17714285944066716,Popular
Jerry Springer,3,7,7.666666666666667,0.0,-1.7253243712550146,-1.1884998518380547,0.050554492898953,0.13596852189901,0.2015697942282236,0.6467403550852282,0.20180199228816645,0.10552467018529328,-0.6587125023432288,Average
Monique Coleman,3,8,8.833333333333334,0.0,-0.8660254037844392,0.2415758219037019,0.0642114177374297,0.14288287156592056,0.242514763271724,0.6097954373221464,0.886124307571873,0.41830499234282026,0.20209864176858935,Average
Joey Lawrence,3,8,9.0,0.24999999999999933,-0.28867513459481514,0.30349665996799463,0.3114339612872728,0.1894374526407151,0.3365646449707869,0.5563693524864515,3.1449711128339546,0.4694895185891781,0.2578729770370828,Popular
Mario Lopez,3,8,9.5,1.0,1.4433756729740632,0.5809796224115029,0.3104524921856086,0.19982790768042263,0.3357515576027218,0.603300147316457,2.543089748993664,0.2934418315966443,0.4285189365190708,Star
Emmitt Smith,3,8,9.0,0.24999999999999933,-0.28867513459481514,0.1293960291628063,0.3139021287896883,0.2487631048574584,0.748805942588974,0.2631995787669775,5.232862354472032,1.0844263772364906,0.17714285944066716,Popular
Joey Lawrence,3,9,9.833333333333334,0.5,0.0,0.30349665996799463,0.3365646449707869,0.1894374526407151,0.3365646449707869,0.5563693524864515,3.1449711128339546,0.4694895185891781,0.2578729770370828,Popular
Mario Lopez,3,9,9.833333333333334,0.5,0.0,0.5809796224115029,0.3357515576027218,0.19982790768042263,0.3357515576027218,0.603300147316457,2.543089748993664,0.2934418315966443,0.4285189365190708,Star
Emmitt Smith,3,9,9.833333333333334,0.5,0.0,0.1293960291628063,0.3276837974264907,0.2487631048574584,0.748805942588974,0.2631995787669775,5.232862354472032,1.0844263772364906,0.17714285944066716,Popular
Mario Lopez,3,10,9.888866666666667,0.5,0.0,0.5809796224115029,0.2511940574110284,0.19982790768042263,0.3357515576027218,0.603300147316457,2.543089748993664,0.2934418315966443,0.4285189365190708,Star
Emmitt Smith,3,10,9.888866666666667,0.5,0.0,0.1293960291628063,0.748805942588974,0.2487631048574584,0.748805942588974,0.2631995787669775,5.232862354472032,1.0844263772364906,0.17714285944066716,Popular
John Ratzenberger,4,1,5.666666666666667,0.36363636363636376,-0.5111665643546974,-0.8201333671100292,0.0917439064512026,0.11626647405662574,0.1871693964205649,0.6207201076929247,0.12387133770611891,0.12635828480147124,-0.4455734306433672,Average
Ian Ziering,4,1,7.0,0.7272727272727273,0.6725875846772361,0.10006613972775535,0.0917370618990781,0.13323000631146448,0.2425871046652791,0.6103574408114408,0.8728450433253139,0.6659298094758078,0.113331686361239,Average
Clyde Drexler,4,1,5.333333333333333,0.2727272727272727,-0.8071051016126815,-1.5031765818756975,0.0904721264831674,0.10257478737492158,0.1410294962727837,0.6217781281265163,-0.8568502124055991,0.06398221414568712,-0.8608760341754498,Average
Laila Ali,4,1,7.666666666666667,0.9090909090909092,1.2644646591932034,0.5931307610371215,0.0912057463164714,0.15364771965961851,0.3129208789510639,0.5557451472036541,1.5651930573431745,0.22167205424517256,0.41733754448612026,Star
Apolo Anton Ohno,4,1,7.0,0.7272727272727273,0.6725875846772361,0.8117298876783174,0.09100951616775,0.20176383925049968,0.613441102978339,0.24471305361167428,4.300895977829387,0.22129782293775954,0.5677434683071904,Star
Shandi Finnessey,4,1,6.333333333333333,0.5454545454545454,0.08071051016126894,-0.35869805815218775,0.0910673110082271,0.06904546683138703,0.1045601389695225,0.40538209828917127,-3.97791802459078,0.15052487274423773,-0.18760064815875782,Average
Paulina Porizkova,4,1,6.333333333333333,0.5454545454545454,0.08071051016126894,-0.196504592907017,0.090638858547819,0.05043150210208675,0.090638858547819,0.20273331608600742,-8.04147128914645,0.17008674842990348,-0.09773015490337549,Average
Heather Mills,4,1,6.0,0.4545454545454546,-0.21522802709671426,0.19234394828576176,0.0900261227181014,0.09354490536800357,0.1384592343230554,0.6251568316894753,-0.5227334912093765,0.31998235611350795,0.15282433111865848,Average
Billy Ray Cyrus,4,1,4.333333333333333,0.0,-1.694920713386632,-0.9308342549400281,0.0892402367000392,0.13001464907582666,0.2325125066594915,0.6016469785996237,0.770902370403685,0.12612565837113227,-0.5064946933336862,Average
Joey Fatone,4,1,8.0,1.0,1.5604031964511866,0.7890634242170378,0.0918457422744529,0.1692205370858328,0.3122374457326476,0.555360806757305,2.457649745183695,0.19033573137356144,0.5411262693645558,Star
Leeza Gibbons,4,1,5.0,0.18181818181818188,-1.1030436388706646,-0.4553264494123994,0.091013371433689,0.07962092461333747,0.1029174167268217,0.5781246838435468,-2.065419433299049,0.14337679161074673,-0.24134749980210465,Average
John Ratzenberger,4,2,7.0,0.3333333333333333,-0.47371969597530295,-0.8201333671100292,0.0992975561946482,0.11626647405662574,0.1871693964205649,0.6207201076929247,0.12387133770611891,0.12635828480147124,-0.4455734306433672,Average
Ian Ziering,4,2,7.333333333333333,0.44444444444444436,-0.10151136342327842,0.10006613972775535,0.097848108621966,0.13323000631146448,0.2425871046652791,0.6103574408114408,0.8728450433253139,0.6659298094758078,0.113331686361239,Average
Clyde Drexler,4,2,6.0,0.0,-1.5903446936313774,-1.5031765818756975,0.1129962616973828,0.10257478737492158,0.1410294962727837,0.6217781281265163,-0.8568502124055991,0.06398221414568712,-0.8608760341754498,Average
Laila Ali,4,2,9.0,1.0,1.759530299336846,0.5931307610371215,0.0890867527599351,0.15364771965961851,0.3129208789510639,0.5557451472036541,1.5651930573431745,0.22167205424517256,0.41733754448612026,Star
Apolo Anton Ohno,4,2,8.666666666666666,0.8888888888888887,1.3873219667848207,0.8117298876783174,0.0922106431724762,0.20176383925049968,0.613441102978339,0.24471305361167428,4.300895977829387,0.22129782293775954,0.5677434683071904,Star
Shandi Finnessey,4,2,6.666666666666667,0.22222222222222232,-0.8459280285273274,-0.35869805815218775,0.1045601389695225,0.06904546683138703,0.1045601389695225,0.40538209828917127,-3.97791802459078,0.15052487274423773,-0.18760064815875782,Average
Paulina Porizkova,4,2,7.0,0.3333333333333333,-0.47371969597530295,-0.196504592907017,0.0102241456563545,0.05043150210208675,0.090638858547819,0.20273331608600742,-8.04147128914645,0.17008674842990348,-0.09773015490337549,Average
Heather Mills,4,2,8.0,0.6666666666666666,0.6429053016807716,0.19234394828576176,0.0916846751450031,0.09354490536800357,0.1384592343230554,0.6251568316894753,-0.5227334912093765,0.31998235611350795,0.15282433111865848,Average
Billy Ray Cyrus,4,2,7.0,0.3333333333333333,-0.47371969597530295,-0.9308342549400281,0.1042961241890849,0.13001464907582666,0.2325125066594915,0.6016469785996237,0.770902370403685,0.12612565837113227,-0.5064946933336862,Average
Joey Fatone,4,2,8.0,0.6666666666666666,0.6429053016807716,0.7890634242170378,0.0952760994350824,0.1692205370858328,0.3122374457326476,0.555360806757305,2.457649745183695,0.19033573137356144,0.5411262693645558,Star
Leeza Gibbons,4,2,7.0,0.3333333333333333,-0.47371969597530295,-0.4553264494123994,0.1025194941585443,0.07962092461333747,0.1029174167268217,0.5781246838435468,-2.065419433299049,0.14337679161074673,-0.24134749980210465,Average
John Ratzenberger,4,3,6.666666666666667,0.5000000000000001,-0.6994724762036343,-0.8201333671100292,0.1170985784934996,0.11626647405662574,0.1871693964205649,0.6207201076929247,0.12387133770611891,0.12635828480147124,-0.4455734306433672,Average
Ian Ziering,4,3,8.0,1.0,0.8549108042488847,0.10006613972775535,0.105235850061434,0.13323000631146448,0.2425871046652791,0.6103574408114408,0.8728450433253139,0.6659298094758078,0.113331686361239,Average
Clyde Drexler,4,3,5.333333333333333,0.0,-2.2538557566561543,-1.5031765818756975,0.1347630538460871,0.10257478737492158,0.1410294962727837,0.6217781281265163,-0.8568502124055991,0.06398221414568712,-0.8608760341754498,Average
Laila Ali,4,3,7.0,0.625,-0.3108766560905048,0.5931307610371215,0.113462938400424,0.15364771965961851,0.3129208789510639,0.5557451472036541,1.5651930573431745,0.22167205424517256,0.41733754448612026,Star
Apolo Anton Ohno,4,3,7.666666666666667,0.8750000000000001,0.4663149841357552,0.8117298876783174,0.1005050235434001,0.20176383925049968,0.613441102978339,0.24471305361167428,4.300895977829387,0.22129782293775954,0.5677434683071904,Star
Shandi Finnessey,4,3,7.0,0.625,-0.3108766560905048,-0.35869805815218775,0.0115089505164115,0.06904546683138703,0.1045601389695225,0.40538209828917127,-3.97791802459078,0.15052487274423773,-0.18760064815875782,Average
Heather Mills,4,3,8.0,1.0,0.8549108042488847,0.19234394828576176,0.1047958582319246,0.09354490536800357,0.1384592343230554,0.6251568316894753,-0.5227334912093765,0.31998235611350795,0.15282433111865848,Average
Billy Ray Cyrus,4,3,7.0,0.625,-0.3108766560905048,-0.9308342549400281,0.1104292896131013,0.13001464907582666,0.2325125066594915,0.6016469785996237,0.770902370403685,0.12612565837113227,-0.5064946933336862,Average
Joey Fatone,4,3,8.0,1.0,0.8549108042488847,0.7890634242170378,0.0992830405668952,0.1692205370858328,0.3122374457326476,0.555360806757305,2.457649745183695,0.19033573137356144,0.5411262693645558,Star
Leeza Gibbons,4,3,8.0,1.0,0.8549108042488847,-0.4553264494123994,0.1029174167268217,0.07962092461333747,0.1029174167268217,0.5781246838435468,-2.065419433299049,0.14337679161074673,-0.24134749980210465,Average
John Ratzenberger,4,4,5.333333333333333,0.07692307692307684,-1.0994532670525148,-0.8201333671100292,0.1393449568724689,0.11626647405662574,0.1871693964205649,0.6207201076929247,0.12387133770611891,0.12635828480147124,-0.4455734306433672,Average
Ian Ziering,4,4,8.0,0.6923076923076922,0.6214301074644646,0.10006613972775535,0.1162576012099225,0.13323000631146448,0.2425871046652791,0.6103574408114408,0.8728450433253139,0.6659298094758078,0.113331686361239,Average
Clyde Drexler,4,4,5.0,0.0,-1.314563688867137,-1.5031765818756975,0.1410294962727837,0.10257478737492158,0.1410294962727837,0.6217781281265163,-0.8568502124055991,0.06398221414568712,-0.8608760341754498,Average
Laila Ali,4,4,7.0,0.46153846153846145,-0.023901157979402596,0.5931307610371215,0.1176655899128666,0.15364771965961851,0.3129208789510639,0.5557451472036541,1.5651930573431745,0.22167205424517256,0.41733754448612026,Star
Apolo Anton Ohno,4,4,8.666666666666666,0.8461538461538459,1.051650951093709,0.8117298876783174,0.1178592103767022,0.20176383925049968,0.613441102978339,0.24471305361167428,4.300895977829387,0.22129782293775954,0.5677434683071904,Star
Heather Mills,4,4,7.666666666666667,0.6153846153846154,0.4063196856498424,0.19234394828576176,0.1124679091461729,0.09354490536800357,0.1384592343230554,0.6251568316894753,-0.5227334912093765,0.31998235611350795,0.15282433111865848,Average
Billy Ray Cyrus,4,4,7.0,0.46153846153846145,-0.023901157979402596,-0.9308342549400281,0.1194532572728108,0.13001464907582666,0.2325125066594915,0.6016469785996237,0.770902370403685,0.12612565837113227,-0.5064946933336862,Average
Joey Fatone,4,4,9.333333333333334,1.0,1.4818717947229545,0.7890634242170378,0.1138885628019767,0.1692205370858328,0.3122374457326476,0.555360806757305,2.457649745183695,0.19033573137356144,0.5411262693645558,Star
Leeza Gibbons,4,4,5.333333333333333,0.07692307692307684,-1.0994532670525148,-0.4553264494123994,0.0220334161342949,0.07962092461333747,0.1029174167268217,0.5781246838435468,-2.065419433299049,0.14337679161074673,-0.24134749980210465,Average
John Ratzenberger,4,5,6.0,0.29411764705882354,-0.6888949638271723,-0.8201333671100292,0.1431810899695005,0.11626647405662574,0.1871693964205649,0.6207201076929247,0.12387133770611891,0.12635828480147124,-0.4455734306433672,Average
Ian Ziering,4,5,8.0,0.6470588235294118,0.3444474819135857,0.10006613972775535,0.1357273783715048,0.13323000631146448,0.2425871046652791,0.6103574408114408,0.8728450433253139,0.6659298094758078,0.113331686361239,Average
Clyde Drexler,4,5,4.333333333333333,0.0,-1.5500136686111374,-1.5031765818756975,0.033612998575187,0.10257478737492158,0.1410294962727837,0.6217781281265163,-0.8568502124055991,0.06398221414568712,-0.8608760341754498,Average
Laila Ali,4,5,9.333333333333334,0.8823529411764707,1.033342445740758,0.5931307610371215,0.1321634017986624,0.15364771965961851,0.3129208789510639,0.5557451472036541,1.5651930573431745,0.22167205424517256,0.41733754448612026,Star
Apolo Anton Ohno,4,5,10.0,1.0,1.3777899276543437,0.8117298876783174,0.1311363496405504,0.20176383925049968,0.613441102978339,0.24471305361167428,4.300895977829387,0.22129782293775954,0.5677434683071904,Star
Heather Mills,4,5,7.0,0.4705882352941177,-0.17222374095679333,0.19234394828576176,0.1384592343230554,0.09354490536800357,0.1384592343230554,0.6251568316894753,-0.5227334912093765,0.31998235611350795,0.15282433111865848,Average
Billy Ray Cyrus,4,5,5.666666666666667,0.2352941176470589,-0.8611187047839652,-0.9308342549400281,0.1485481972252759,0.13001464907582666,0.2325125066594915,0.6016469785996237,0.770902370403685,0.12612565837113227,-0.5064946933336862,Average
Joey Fatone,4,5,8.333333333333334,0.7058823529411766,0.516671222870379,0.7890634242170378,0.1371713500962639,0.1692205370858328,0.3122374457326476,0.555360806757305,2.457649745183695,0.19033573137356144,0.5411262693645558,Star
John Ratzenberger,4,6,6.333333333333333,0.0,-1.4907724834469531,-0.8201333671100292,0.1871693964205649,0.11626647405662574,0.1871693964205649,0.6207201076929247,0.12387133770611891,0.12635828480147124,-0.4455734306433672,Average
Ian Ziering,4,6,8.0,0.5555555555555555,-0.08058229640253772,0.10006613972775535,0.1631391485797139,0.13323000631146448,0.2425871046652791,0.6103574408114408,0.8728450433253139,0.6659298094758078,0.113331686361239,Average
Laila Ali,4,6,9.333333333333334,1.0,1.047569853232995,0.5931307610371215,0.1479243580519418,0.15364771965961851,0.3129208789510639,0.5557451472036541,1.5651930573431745,0.22167205424517256,0.41733754448612026,Star
Apolo Anton Ohno,4,6,9.333333333333334,1.0,1.047569853232995,0.8117298876783174,0.1453093715365711,0.20176383925049968,0.613441102978339,0.24471305361167428,4.300895977829387,0.22129782293775954,0.5677434683071904,Star
Heather Mills,4,6,7.666666666666667,0.44444444444444453,-0.3626203338114205,0.19234394828576176,0.023835632643764,0.09354490536800357,0.1384592343230554,0.6251568316894753,-0.5227334912093765,0.31998235611350795,0.15282433111865848,Average
Billy Ray Cyrus,4,6,7.0,0.22222222222222227,-0.9266964086291868,-0.9308342549400281,0.1790281005133733,0.13001464907582666,0.2325125066594915,0.6016469785996237,0.770902370403685,0.12612565837113227,-0.5064946933336862,Average
Joey Fatone,4,6,9.0,0.8888888888888887,0.7655318158241113,0.7890634242170378,0.1535939922540706,0.1692205370858328,0.3122374457326476,0.555360806757305,2.457649745183695,0.19033573137356144,0.5411262693645558,Star
John Ratzenberger,4,7,7.5,0.3333333333333333,-0.7774541189099293,-0.8201333671100292,0.0360298339944956,0.11626647405662574,0.1871693964205649,0.6207201076929247,0.12387133770611891,0.12635828480147124,-0.4455734306433672,Average
Ian Ziering,4,7,9.0,0.7619047619047618,0.2990208149653568,0.10006613972775535,0.1830613876812442,0.13323000631146448,0.2425871046652791,0.6103574408114408,0.8728450433253139,0.6659298094758078,0.113331686361239,Average
Laila Ali,4,7,9.833333333333334,1.0,0.8970624448960718,0.5931307610371215,0.1824380758464908,0.15364771965961851,0.3129208789510639,0.5557451472036541,1.5651930573431745,0.22167205424517256,0.41733754448612026,Star
Apolo Anton Ohno,4,7,9.0,0.7619047619047618,0.2990208149653568,0.8117298876783174,0.1857840416854672,0.20176383925049968,0.613441102978339,0.24471305361167428,4.300895977829387,0.22129782293775954,0.5677434683071904,Star
Billy Ray Cyrus,4,7,6.333333333333333,0.0,-1.6147124008129299,-0.9308342549400281,0.2325125066594915,0.13001464907582666,0.2325125066594915,0.6016469785996237,0.770902370403685,0.12612565837113227,-0.5064946933336862,Average
